mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
60	60	479/2	479/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		-1	65	F4	4	1095
61	61	240	240	2.0	0	0	4/4	2	1	1/2		1/2	1		0	36	C2	2	1118
61	61	240	240	2.0	0	0	4/4	2	1	1/2		1/2	1		4	40	E2	2	1118
61	61	240	240	2.0	0	0	4/4	2	1	1/2		1/2	1		1	43	G2	2	1118
61	61	240	240	2.0	0	0	4/4	2	1	1/2		1/2	1		0	48	C3	3	1118
61	61	240	240	0.3333333333333333	0	0	4/4	1	2	1/12		1/8	2/3		4	52	E3	3	1106
61	61	240	240	2.0	0	0	4/4	1	1	1/2		1/2	1		4	52	E3	3	1103
61	61	240	240	2.0	0	0	4/4	1	1	1/2		1/2	1		1	55	G3	3	1103
61	61	240	240	2.0	0	0	4/4	1	1	1/2		1/2	1		0	60	C4	4	1103
61	61	240	240	2.0	0	0	4/4	1	1	1/2		1/2	1		4	64	E4	4	1103
61	61	721/3	721/3	0.3333333333333333	1/12	1/12	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1107
61	61	722/3	722/3	0.3333333333333333	1/6	1/6	4/4	1	2	1/12		1/8	2/3		0	60	C4	4	1108
61	61	241	241	0.3333333333333333	1/4	1/4	4/4	1	2	1/12		1/8	2/3		4	64	E4	4	1109
61	61	724/3	724/3	0.3333333333333333	1/3	1/3	4/4	1	2	1/12		1/8	2/3		0	60	C4	4	1110
61	61	725/3	725/3	0.3333333333333333	5/12	5/12	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1111
61	61	242	242	1.875	1/2	1/2	4/4	2	1	15/32		1/4	15/8		-1	29	F1	1	1119
61	61	242	242	1.875	1/2	1/2	4/4	2	1	15/32		1/4	15/8		-4	32	Ab1	1	1119
61	61	242	242	1.875	1/2	1/2	4/4	2	1	15/32		1/4	15/8		0	36	C2	2	1119
61	61	242	242	1.875	1/2	1/2	4/4	2	1	15/32		1/4	15/8		-1	41	F2	2	1119
61	61	242	242	0.3333333333333333	1/2	1/2	4/4	1	2	1/12		1/8	2/3		0	48	C3	3	1112
61	61	242	242	1.875	1/2	1/2	4/4	1	1	15/32		1/4	15/8		-1	53	F3	3	1104
61	61	242	242	1.875	1/2	1/2	4/4	1	1	15/32		1/4	15/8		-4	56	Ab3	3	1104
61	61	242	242	1.875	1/2	1/2	4/4	1	1	15/32		1/4	15/8		0	60	C4	4	1104
61	61	727/3	727/3	0.3333333333333333	7/12	7/12	4/4	1	2	1/12		1/8	2/3		-1	53	F3	3	1113
61	61	728/3	728/3	0.3333333333333333	2/3	2/3	4/4	1	2	1/12		1/8	2/3		-4	56	Ab3	3	1114
61	61	243	243	0.3333333333333333	3/4	3/4	4/4	1	2	1/12		1/8	2/3		0	60	C4	4	1115
61	61	730/3	730/3	0.3333333333333333	5/6	5/6	4/4	1	2	1/12		1/8	2/3		-4	56	Ab3	3	1116
61	61	731/3	731/3	0.3333333333333333	11/12	11/12	4/4	1	2	1/12		1/8	2/3		-1	53	F3	3	1117
61	61	1951/8	1951/8	0.125	31/32	31/32	4/4	2	1	1/32		1/32	1		0	24	C1	1	1120
61	61	1951/8	1951/8	0.125	31/32	31/32	4/4	2	1	1/32		1/32	1		1	31	G1	1	1120
61	61	1951/8	1951/8	0.125	31/32	31/32	4/4	2	1	1/32		1/32	1		0	36	C2	2	1120
61	61	1951/8	1951/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		1	55	G3	3	1105
61	61	1951/8	1951/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		0	60	C4	4	1105
61	61	1951/8	1951/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		4	64	E4	4	1105
61	61	1951/8	1951/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		1	67	G4	4	1105
62	62	244	244	3.0	0	0	4/4	2	1	3/4		1/2	3/2		0	24	C1	1	1135
62	62	244	244	3.0	0	0	4/4	2	1	3/4		1/2	3/2		1	31	G1	1	1135
62	62	244	244	3.0	0	0	4/4	2	1	3/4		1/2	3/2		0	36	C2	2	1135
62	62	244	244	0.3333333333333333	0	0	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1123
62	62	244	244	2.0	0	0	4/4	1	1	1/2		1/2	1		1	55	G3	3	1121
62	62	244	244	2.0	0	0	4/4	1	1	1/2		1/2	1		0	60	C4	4	1121
62	62	244	244	2.0	0	0	4/4	1	1	1/2		1/2	1		4	64	E4	4	1121
62	62	244	244	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	1121
62	62	733/3	733/3	0.3333333333333333	1/12	1/12	4/4	1	2	1/12		1/8	2/3		0	60	C4	4	1124
62	62	734/3	734/3	0.3333333333333333	1/6	1/6	4/4	1	2	1/12		1/8	2/3		4	64	E4	4	1125
62	62	245	245	0.3333333333333333	1/4	1/4	4/4	1	2	1/12		1/8	2/3		1	67	G4	4	1126
62	62	736/3	736/3	0.3333333333333333	1/3	1/3	4/4	1	2	1/12		1/8	2/3		4	64	E4	4	1127
62	62	737/3	737/3	0.3333333333333333	5/12	5/12	4/4	1	2	1/12		1/8	2/3		0	60	C4	4	1128
62	62	246	246	0.3333333333333333	1/2	1/2	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1129
62	62	739/3	739/3	0.3333333333333333	7/12	7/12	4/4	1	2	1/12		1/8	2/3		0	60	C4	4	1130
62	62	740/3	740/3	0.3333333333333333	2/3	2/3	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1131
62	62	247	247	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	36	C2	2	1136
62	62	247	247	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		1	43	G2	2	1136
62	62	247	247	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		0	48	C3	3	1136
62	62	247	247	0.3333333333333333	3/4	3/4	4/4	1	2	1/12		1/8	2/3		4	52	E3	3	1132
62	62	247	247	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		1	55	G3	3	1122
62	62	247	247	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		0	60	C4	4	1122
62	62	247	247	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		4	64	E4	4	1122
62	62	742/3	742/3	0.3333333333333333	5/6	5/6	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1133
62	62	743/3	743/3	0.3333333333333333	11/12	11/12	4/4	1	2	1/12		1/8	2/3		0	60	C4	4	1134
63	63	248	248	1.0	0	0	4/4	2	1	1/4		1/4	1		3	33	A1	1	1153
63	63	248	248	1.0	0	0	4/4	2	1	1/4		1/4	1		3	45	A2	2	1153
63	63	248	248	0.3333333333333333	0	0	4/4	1	2	1/12		1/8	2/3		-1	53	F3	3	1141
63	63	248	248	1.0	0	0	4/4	1	1	1/4		1/4	1		0	60	C4	4	1137
63	63	248	248	1.0	0	0	4/4	1	1	1/4		1/4	1		-1	65	F4	4	1137
63	63	745/3	745/3	0.3333333333333333	1/12	1/12	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1142
63	63	746/3	746/3	0.3333333333333333	1/6	1/6	4/4	1	2	1/12		1/8	2/3		0	60	C4	4	1143
63	63	249	249	2.0	1/4	1/4	4/4	2	1	1/2		1/2	1		5	35	B1	1	1154
63	63	249	249	2.0	1/4	1/4	4/4	2	1	1/2		1/2	1		1	43	G2	2	1154
63	63	249	249	2.0	1/4	1/4	4/4	2	1	1/2		1/2	1		5	47	B2	2	1154
63	63	249	249	0.3333333333333333	1/4	1/4	4/4	1	2	1/12		1/8	2/3		2	50	D3	3	1144
63	63	249	249	2.0	1/4	1/4	4/4	1	1	1/2		1/2	1		2	50	D3	3	1138
63	63	249	249	2.0	1/4	1/4	4/4	1	1	1/2		1/2	1		-1	53	F3	3	1138
63	63	249	249	2.0	1/4	1/4	4/4	1	1	1/2		1/2	1		1	55	G3	3	1138
63	63	249	249	2.0	1/4	1/4	4/4	1	1	1/2		1/2	1		2	62	D4	4	1138
63	63	748/3	748/3	0.3333333333333333	1/3	1/3	4/4	1	2	1/12		1/8	2/3		-1	53	F3	3	1145
63	63	749/3	749/3	0.3333333333333333	5/12	5/12	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1146
63	63	250	250	0.3333333333333333	1/2	1/2	4/4	1	2	1/12		1/8	2/3		2	62	D4	4	1147
63	63	751/3	751/3	0.3333333333333333	7/12	7/12	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1148
63	63	752/3	752/3	0.3333333333333333	2/3	2/3	4/4	1	2	1/12		1/8	2/3		-1	53	F3	3	1149
63	63	251	251	0.6666666666666666	3/4	3/4	4/4	2	1	1/6		1/4	2/3		0	36	C2	2	1155
63	63	251	251	0.6666666666666666	3/4	3/4	4/4	2	1	1/6		1/4	2/3		1	43	G2	2	1155
63	63	251	251	0.6666666666666666	3/4	3/4	4/4	2	1	1/6		1/4	2/3		0	48	C3	3	1155
63	63	251	251	0.3333333333333333	3/4	3/4	4/4	1	2	1/12		1/8	2/3		4	52	E3	3	1150
63	63	251	251	0.6666666666666666	3/4	3/4	4/4	1	1	1/6		1/4	2/3		1	55	G3	3	1139
63	63	251	251	0.6666666666666666	3/4	3/4	4/4	1	1	1/6		1/4	2/3		0	60	C4	4	1139
63	63	251	251	0.6666666666666666	3/4	3/4	4/4	1	1	1/6		1/4	2/3		4	64	E4	4	1139
63	63	754/3	754/3	0.3333333333333333	5/6	5/6	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1151
63	63	755/3	755/3	0.3333333333333333	11/12	11/12	4/4	2	1	1/12		1/8	2/3		3	33	A1	1	1156
63	63	755/3	755/3	0.3333333333333333	11/12	11/12	4/4	2	1	1/12		1/8	2/3		3	45	A2	2	1156
63	63	755/3	755/3	0.3333333333333333	11/12	11/12	4/4	1	2	1/12		1/8	2/3		0	48	C3	3	1152
63	63	755/3	755/3	0.3333333333333333	11/12	11/12	4/4	1	1	1/12		1/8	2/3		1	55	G3	3	1140
63	63	755/3	755/3	0.3333333333333333	11/12	11/12	4/4	1	1	1/12		1/8	2/3		0	60	C4	4	1140
64	64	252	252	1.5	0	0	4/4	2	1	3/8		1/4	3/2		1	31	G1	1	1169
64	64	252	252	1.5	0	0	4/4	2	1	3/8		1/4	3/2		1	43	G2	2	1169
64	64	252	252	0.3333333333333333	0	0	4/4	1	2	1/12		1/8	2/3		2	50	D3	3	1158
64	64	252	252	2.0	0	0	4/4	1	1	1/2		1/2	1		2	50	D3	3	1157
64	64	252	252	2.0	0	0	4/4	1	1	1/2		1/2	1		1	55	G3	3	1157
64	64	252	252	2.0	0	0	4/4	1	1	1/2		1/2	1		5	59	B3	3	1157
64	64	252	252	2.0	0	0	4/4	1	1	1/2		1/2	1		2	62	D4	4	1157
64	64	757/3	757/3	0.3333333333333333	1/12	1/12	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1159
64	64	758/3	758/3	0.3333333333333333	1/6	1/6	4/4	1	2	1/12		1/8	2/3		5	59	B3	3	1160
64	64	253	253	0.3333333333333333	1/4	1/4	4/4	1	2	1/12		1/8	2/3		2	62	D4	4	1161
64	64	760/3	760/3	0.3333333333333333	1/3	1/3	4/4	1	2	1/12		1/8	2/3		5	59	B3	3	1162
64	64	761/3	761/3	0.3333333333333333	5/12	5/12	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1163
64	64	1015/4	1015/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		1	55	G3	3	1170
64	64	1015/4	1015/4	0.25	7/16	7/16	4/4	2	1	1/16		1/16	1		1	67	G4	4	1170
64	64	254	254	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		1	55	G3	3	1171
64	64	254	254	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		1	67	G4	4	1171
64	64	763/3	763/3	0.3333333333333333	7/12	7/12	4/4	1	2	1/12		1/8	2/3		-1	53	F3	3	1164
64	64	764/3	764/3	0.3333333333333333	2/3	2/3	4/4	1	2	1/12		1/8	2/3		2	50	D3	3	1165
64	64	255	255	0.3333333333333333	3/4	3/4	4/4	1	2	1/12		1/8	2/3		5	47	B2	2	1166
64	64	255	255	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		1	55	G3	3	1172
64	64	255	255	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		1	67	G4	4	1172
64	64	766/3	766/3	0.3333333333333333	5/6	5/6	4/4	1	2	1/12		1/8	2/3		1	43	G2	2	1167
64	64	767/3	767/3	0.3333333333333333	11/12	11/12	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1168
65	65	256	256	2.0	0	0	4/4	2	1	1/2		1/2	1		0	36	C2	2	1188
65	65	256	256	2.0	0	0	4/4	2	1	1/2		1/2	1		4	40	E2	2	1188
65	65	256	256	2.0	0	0	4/4	2	1	1/2		1/2	1		1	43	G2	2	1188
65	65	256	256	2.0	0	0	4/4	2	1	1/2		1/2	1		0	48	C3	3	1188
65	65	256	256	0.3333333333333333	0	0	4/4	1	2	1/12		1/8	2/3		4	52	E3	3	1176
65	65	256	256	2.0	0	0	4/4	1	1	1/2		1/2	1		4	52	E3	3	1173
65	65	256	256	2.0	0	0	4/4	1	1	1/2		1/2	1		1	55	G3	3	1173
65	65	256	256	2.0	0	0	4/4	1	1	1/2		1/2	1		0	60	C4	4	1173
65	65	256	256	2.0	0	0	4/4	1	1	1/2		1/2	1		4	64	E4	4	1173
65	65	769/3	769/3	0.3333333333333333	1/12	1/12	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1177
65	65	770/3	770/3	0.3333333333333333	1/6	1/6	4/4	1	2	1/12		1/8	2/3		0	60	C4	4	1178
65	65	257	257	0.3333333333333333	1/4	1/4	4/4	1	2	1/12		1/8	2/3		4	64	E4	4	1179
65	65	772/3	772/3	0.3333333333333333	1/3	1/3	4/4	1	2	1/12		1/8	2/3		0	60	C4	4	1180
65	65	773/3	773/3	0.3333333333333333	5/12	5/12	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1181
65	65	258	258	1.875	1/2	1/2	4/4	2	1	15/32		1/4	15/8		3	33	A1	1	1189
65	65	258	258	1.875	1/2	1/2	4/4	2	1	15/32		1/4	15/8		0	36	C2	2	1189
65	65	258	258	1.875	1/2	1/2	4/4	2	1	15/32		1/4	15/8		4	40	E2	2	1189
65	65	258	258	1.875	1/2	1/2	4/4	2	1	15/32		1/4	15/8		3	45	A2	2	1189
65	65	258	258	0.3333333333333333	1/2	1/2	4/4	1	2	1/12		1/8	2/3		0	48	C3	3	1182
65	65	258	258	1.875	1/2	1/2	4/4	1	1	15/32		1/4	15/8		4	52	E3	3	1174
65	65	258	258	1.875	1/2	1/2	4/4	1	1	15/32		1/4	15/8		3	57	A3	3	1174
65	65	258	258	1.875	1/2	1/2	4/4	1	1	15/32		1/4	15/8		0	60	C4	4	1174
65	65	775/3	775/3	0.3333333333333333	7/12	7/12	4/4	1	2	1/12		1/8	2/3		4	52	E3	3	1183
65	65	776/3	776/3	0.3333333333333333	2/3	2/3	4/4	1	2	1/12		1/8	2/3		3	57	A3	3	1184
65	65	259	259	0.3333333333333333	3/4	3/4	4/4	1	2	1/12		1/8	2/3		0	60	C4	4	1185
65	65	778/3	778/3	0.3333333333333333	5/6	5/6	4/4	1	2	1/12		1/8	2/3		3	57	A3	3	1186
65	65	779/3	779/3	0.3333333333333333	11/12	11/12	4/4	1	2	1/12		1/8	2/3		4	52	E3	3	1187
65	65	2079/8	2079/8	0.125	31/32	31/32	4/4	2	1	1/32		1/32	1		4	28	E1	1	1190
65	65	2079/8	2079/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		1	55	G3	3	1175
65	65	2079/8	2079/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		-2	58	Bb3	3	1175
65	65	2079/8	2079/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		7	61	C#4	4	1175
65	65	2079/8	2079/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		1	67	G4	4	1175
66	66	260	260	2.0	0	0	4/4	2	1	1/2	1/4_c32_2	1/2	1	1	4	28	E1	1	1206
66	66	260	260	2.0	0	0	4/4	2	1	1/2	1/4_c32_1	1/2	1		-2	34	Bb1	1	1205
66	66	260	260	2.0	0	0	4/4	2	1	1/2	1/4_c32_1	1/2	1		7	37	C#2	2	1205
66	66	260	260	2.0	0	0	4/4	2	1	1/2	1/4_c32_1	1/2	1		4	40	E2	2	1205
66	66	260	260	0.3333333333333333	0	0	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1193
66	66	260	260	2.0	0	0	4/4	1	1	1/2		1/2	1		1	55	G3	3	1191
66	66	260	260	2.0	0	0	4/4	1	1	1/2		1/2	1		-2	58	Bb3	3	1191
66	66	260	260	2.0	0	0	4/4	1	1	1/2		1/2	1		7	61	C#4	4	1191
66	66	260	260	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	1191
66	66	781/3	781/3	0.3333333333333333	1/12	1/12	4/4	1	2	1/12		1/8	2/3		-2	58	Bb3	3	1194
66	66	782/3	782/3	0.3333333333333333	1/6	1/6	4/4	1	2	1/12		1/8	2/3		7	61	C#4	4	1195
66	66	261	261	0.3333333333333333	1/4	1/4	4/4	1	2	1/12		1/8	2/3		1	67	G4	4	1196
66	66	784/3	784/3	0.3333333333333333	1/3	1/3	4/4	1	2	1/12		1/8	2/3		7	61	C#4	4	1197
66	66	785/3	785/3	0.3333333333333333	5/12	5/12	4/4	1	2	1/12		1/8	2/3		-2	58	Bb3	3	1198
66	66	262	262	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1	-1	4	28	E1	1	1207
66	66	262	262	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		-2	34	Bb1	1	1207
66	66	262	262	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		7	37	C#2	2	1207
66	66	262	262	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		4	40	E2	2	1207
66	66	262	262	0.3333333333333333	1/2	1/2	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1199
66	66	787/3	787/3	0.3333333333333333	7/12	7/12	4/4	1	2	1/12		1/8	2/3		-2	58	Bb3	3	1200
66	66	788/3	788/3	0.3333333333333333	2/3	2/3	4/4	1	2	1/12		1/8	2/3		7	61	C#4	4	1201
66	66	263	263	0.3333333333333333	3/4	3/4	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1202
66	66	263	263	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		1	67	G4	4	1192
66	66	790/3	790/3	0.3333333333333333	5/6	5/6	4/4	1	2	1/12		1/8	2/3		7	61	C#4	4	1203
66	66	791/3	791/3	0.3333333333333333	11/12	11/12	4/4	1	2	1/12		1/8	2/3		-2	58	Bb3	3	1204
67	67	264	264	2.0	0	0	4/4	2	1	1/2		1/2	1		-3	39	Eb2	2	1223
67	67	264	264	2.0	0	0	4/4	2	1	1/2		1/2	1		1	43	G2	2	1223
67	67	264	264	2.0	0	0	4/4	2	1	1/2		1/2	1		-2	46	Bb2	2	1223
67	67	264	264	2.0	0	0	4/4	2	1	1/2		1/2	1		-3	51	Eb3	3	1223
67	67	264	264	0.3333333333333333	0	0	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1211
67	67	264	264	2.0	0	0	4/4	1	1	1/2		1/2	1		1	55	G3	3	1208
67	67	264	264	2.0	0	0	4/4	1	1	1/2		1/2	1		-2	58	Bb3	3	1208
67	67	264	264	2.0	0	0	4/4	1	1	1/2		1/2	1		-3	63	Eb4	4	1208
67	67	264	264	2.0	0	0	4/4	1	1	1/2		1/2	1		1	67	G4	4	1208
67	67	793/3	793/3	0.3333333333333333	1/12	1/12	4/4	1	2	1/12		1/8	2/3		-2	58	Bb3	3	1212
67	67	794/3	794/3	0.3333333333333333	1/6	1/6	4/4	1	2	1/12		1/8	2/3		-3	63	Eb4	4	1213
67	67	265	265	0.3333333333333333	1/4	1/4	4/4	1	2	1/12		1/8	2/3		1	67	G4	4	1214
67	67	796/3	796/3	0.3333333333333333	1/3	1/3	4/4	1	2	1/12		1/8	2/3		-3	63	Eb4	4	1215
67	67	797/3	797/3	0.3333333333333333	5/12	5/12	4/4	1	2	1/12		1/8	2/3		-2	58	Bb3	3	1216
67	67	266	266	1.875	1/2	1/2	4/4	2	1	15/32		1/4	15/8		0	36	C2	2	1224
67	67	266	266	1.875	1/2	1/2	4/4	2	1	15/32		1/4	15/8		-3	39	Eb2	2	1224
67	67	266	266	1.875	1/2	1/2	4/4	2	1	15/32		1/4	15/8		1	43	G2	2	1224
67	67	266	266	1.875	1/2	1/2	4/4	2	1	15/32		1/4	15/8		0	48	C3	3	1224
67	67	266	266	0.3333333333333333	1/2	1/2	4/4	1	2	1/12		1/8	2/3		-3	51	Eb3	3	1217
67	67	266	266	1.875	1/2	1/2	4/4	1	1	15/32		1/4	15/8		1	55	G3	3	1209
67	67	266	266	1.875	1/2	1/2	4/4	1	1	15/32		1/4	15/8		0	60	C4	4	1209
67	67	266	266	1.875	1/2	1/2	4/4	1	1	15/32		1/4	15/8		-3	63	Eb4	4	1209
67	67	799/3	799/3	0.3333333333333333	7/12	7/12	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1218
67	67	800/3	800/3	0.3333333333333333	2/3	2/3	4/4	1	2	1/12		1/8	2/3		0	60	C4	4	1219
67	67	267	267	0.3333333333333333	3/4	3/4	4/4	1	2	1/12		1/8	2/3		-3	63	Eb4	4	1220
67	67	802/3	802/3	0.3333333333333333	5/6	5/6	4/4	1	2	1/12		1/8	2/3		0	60	C4	4	1221
67	67	803/3	803/3	0.3333333333333333	11/12	11/12	4/4	1	2	1/12		1/8	2/3		1	55	G3	3	1222
67	67	2143/8	2143/8	0.125	31/32	31/32	4/4	2	1	1/32		1/32	1		1	31	G1	1	1225
67	67	2143/8	2143/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		-2	58	Bb3	3	1210
67	67	2143/8	2143/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		7	61	C#4	4	1210
67	67	2143/8	2143/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		4	64	E4	4	1210
67	67	2143/8	2143/8	0.125	31/32	31/32	4/4	1	1	1/32		1/32	1		-2	70	Bb4	4	1210
68	68	268	268	2.0	0	0	4/4	2	1	1/2	1/4_c32_2	1/2	1	1	1	31	G1	1	1241
68	68	268	268	2.0	0	0	4/4	2	1	1/2	1/4_c32_1	1/2	1		7	37	C#2	2	1240
68	68	268	268	2.0	0	0	4/4	2	1	1/2	1/4_c32_1	1/2	1		4	40	E2	2	1240
68	68	268	268	2.0	0	0	4/4	2	1	1/2	1/4_c32_1	1/2	1		1	43	G2	2	1240
68	68	268	268	0.3333333333333333	0	0	4/4	1	2	1/12		1/8	2/3		-2	58	Bb3	3	1228
68	68	268	268	2.0	0	0	4/4	1	1	1/2		1/2	1		-2	58	Bb3	3	1226
68	68	268	268	2.0	0	0	4/4	1	1	1/2		1/2	1		7	61	C#4	4	1226
68	68	268	268	2.0	0	0	4/4	1	1	1/2		1/2	1		4	64	E4	4	1226
68	68	268	268	2.0	0	0	4/4	1	1	1/2		1/2	1		-2	70	Bb4	4	1226
68	68	805/3	805/3	0.3333333333333333	1/12	1/12	4/4	1	2	1/12		1/8	2/3		7	61	C#4	4	1229
68	68	806/3	806/3	0.3333333333333333	1/6	1/6	4/4	1	2	1/12		1/8	2/3		4	64	E4	4	1230
68	68	269	269	0.3333333333333333	1/4	1/4	4/4	1	2	1/12		1/8	2/3		-2	70	Bb4	4	1231
68	68	808/3	808/3	0.3333333333333333	1/3	1/3	4/4	1	2	1/12		1/8	2/3		4	64	E4	4	1232
68	68	809/3	809/3	0.3333333333333333	5/12	5/12	4/4	1	2	1/12		1/8	2/3		7	61	C#4	4	1233
68	68	270	270	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1	-1	1	31	G1	1	1242
68	68	270	270	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		7	37	C#2	2	1242
68	68	270	270	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		4	40	E2	2	1242
68	68	270	270	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		1	43	G2	2	1242
68	68	270	270	0.3333333333333333	1/2	1/2	4/4	1	2	1/12		1/8	2/3		-2	58	Bb3	3	1234
68	68	811/3	811/3	0.3333333333333333	7/12	7/12	4/4	1	2	1/12		1/8	2/3		7	61	C#4	4	1235
68	68	812/3	812/3	0.3333333333333333	2/3	2/3	4/4	1	2	1/12		1/8	2/3		4	64	E4	4	1236
68	68	271	271	0.3333333333333333	3/4	3/4	4/4	1	2	1/12		1/8	2/3		-2	58	Bb3	3	1237
68	68	271	271	1.0	3/4	3/4	4/4	1	1	1/4		1/4	1		-2	70	Bb4	4	1227
68	68	814/3	814/3	0.3333333333333333	5/6	5/6	4/4	1	2	1/12		1/8	2/3		4	64	E4	4	1238
68	68	815/3	815/3	0.3333333333333333	11/12	11/12	4/4	1	2	1/12		1/8	2/3		-5	61	Db4	4	1239
69	69	272	272	2.0	0	0	4/4	2	1	1/2		1/2	1		-6	42	Gb2	2	1258
69	69	272	272	2.0	0	0	4/4	2	1	1/2		1/2	1		-2	46	Bb2	2	1258
69	69	272	272	2.0	0	0	4/4	2	1	1/2		1/2	1		-5	49	Db3	3	1258
69	69	272	272	2.0	0	0	4/4	2	1	1/2		1/2	1		-6	54	Gb3	3	1258
69	69	272	272	0.3333333333333333	0	0	4/4	1	2	1/12		1/8	2/3		-2	58	Bb3	3	1246
69	69	272	272	2.0	0	0	4/4	1	1	1/2		1/2	1		-2	58	Bb3	3	1243
69	69	272	272	2.0	0	0	4/4	1	1	1/2		1/2	1		-5	61	Db4	4	1243
69	69	272	272	2.0	0	0	4/4	1	1	1/2		1/2	1		-6	66	Gb4	4	1243
69	69	272	272	2.0	0	0	4/4	1	1	1/2		1/2	1		-2	70	Bb4	4	1243
69	69	817/3	817/3	0.3333333333333333	1/12	1/12	4/4	1	2	1/12		1/8	2/3		-5	61	Db4	4	1247
69	69	818/3	818/3	0.3333333333333333	1/6	1/6	4/4	1	2	1/12		1/8	2/3		-6	66	Gb4	4	1248
69	69	273	273	0.3333333333333333	1/4	1/4	4/4	1	2	1/12		1/8	2/3		-2	70	Bb4	4	1249
69	69	820/3	820/3	0.3333333333333333	1/3	1/3	4/4	1	2	1/12		1/8	2/3		-6	66	Gb4	4	1250
69	69	821/3	821/3	0.3333333333333333	5/12	5/12	4/4	1	2	1/12		1/8	2/3		-5	61	Db4	4	1251
69	69	274	274	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-3	39	Eb2	2	1259
69	69	274	274	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-6	42	Gb2	2	1259
69	69	274	274	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-2	46	Bb2	2	1259
69	69	274	274	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-3	51	Eb3	3	1259
69	69	274	274	0.3333333333333333	1/2	1/2	4/4	1	2	1/12		1/8	2/3		-6	54	Gb3	3	1252
69	69	274	274	1.875	1/2	1/2	4/4	1	1	15/32		1/4	15/8		-2	58	Bb3	3	1244
69	69	274	274	1.875	1/2	1/2	4/4	1	1	15/32		1/4	15/8		-3	63	Eb4	4	1244
69	69	274	274	1.875	1/2	1/2	4/4	1	1	15/32		1/4	15/8		-6	66	Gb4	4	1244
69	69	823/3	823/3	0.3333333333333333	7/12	7/12	4/4	1	2	1/12		1/8	2/3		-2	58	Bb3	3	1253
