mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	Ottava:8va	pedal
71	71	871/3	871/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	1090													
71	71	872/3	872/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	1091													
71	71	291	291	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	1092													
71	71	874/3	874/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	1093													
71	71	875/3	875/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	1094													
71	71	292	292	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	1095													
71	71	877/3	877/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	1096													
71	71	878/3	878/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	1097													
72	72	293	293	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1098													
72	72	295	295	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1099													
72	72	591/2	591/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4		1/4	1	1100													
72	72	593/2	593/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1101													
72	72	293	293	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
72	72	293	293	0.0	0	0	Spanner	4/4	2	1	0																	
72	72	293	293	0.0	0	0	Spanner	4/4	2	1	0																	
72	72	293	293	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	1102													
72	72	880/3	880/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	1103													
72	72	881/3	881/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	1104													
72	72	294	294	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	1105													
72	72	883/3	883/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	1106													
72	72	884/3	884/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	1107													
72	72	295	295	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	1108													
72	72	886/3	886/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	1109													
72	72	887/3	887/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	1110													
72	72	296	296	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	1111													
72	72	889/3	889/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	1112													
72	72	890/3	890/3	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	1113													
73	73	297	297	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1114													
73	73	299	299	0.6666666666666666	1/2	1/2	Chord	4/4	1	1	1/6		1/4	2/3	1115													
73	73	899/3	899/3	0.6666666666666666	2/3	2/3	Chord	4/4	1	1	1/6		1/4	2/3	1116													
73	73	901/3	901/3	0.6666666666666666	5/6	5/6	Chord	4/4	1	1	1/6		1/4	2/3	1117													
73	73	297	297	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
73	73	297	297	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>rinforz."										
73	73	297	297	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1118													
73	73	298	298	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1119													
74	74	301	301	0.6666666666666666	0	0	Chord	4/4	1	1	1/6		1/4	2/3	1120													
74	74	905/3	905/3	0.6666666666666666	1/6	1/6	Chord	4/4	1	1	1/6		1/4	2/3	1121													
74	74	907/3	907/3	0.6666666666666666	1/3	1/3	Chord	4/4	1	1	1/6		1/4	2/3	1122													
74	74	303	303	0.6666666666666666	1/2	1/2	Chord	4/4	1	1	1/6		1/4	2/3	1123													
74	74	911/3	911/3	1.0	2/3	2/3	Chord	4/4	1	1	1/4		1/4	1	1124		articAccentAbove											
74	74	914/3	914/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1125													
74	74	303	303	0.0	1/2	1/2	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
74	74	304	304	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1126													
75	75	305	305	0.0	0	0	Spanner	4/4	1	1	0														4			
75	75	305	305	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1127									101	4			
75	75	306	306	0.0	1/4	1/4	Spanner	4/4	1	1	0																	
75	75	306	306	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1128													
75	75	922/3	922/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1129									102				
75	75	923/3	923/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1130									102				
75	75	308	308	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1131									102				
75	75	925/3	925/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1132									102				
75	75	926/3	926/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1133													
75	75	305	305	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>smorz."										
75	75	306	306	0.0	1/4	1/4	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
75	75	306	306	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	1134													
75	75	919/3	919/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	1135													
75	75	920/3	920/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	1136													
75	75	307	307	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1137													
75	75	615/2	615/2	0.0	5/8	5/8	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>sempre dolce"										
75	75	306	306	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	1138													
76	76	309	309	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1139									103				
76	76	310	310	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1140													
76	76	934/3	934/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1141									104				
76	76	935/3	935/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1142									104				
76	76	312	312	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1143									104				
76	76	937/3	937/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1144									104				
76	76	938/3	938/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1145													
76	76	310	310	0.0	1/4	1/4	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
76	76	310	310	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	1146													
76	76	931/3	931/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	1147													
76	76	932/3	932/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	1148													
76	76	311	311	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1149													
76	76	310	310	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	1150													
77	77	313	313	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1151									105				
77	77	314	314	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1152													
77	77	946/3	946/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1153									106				
77	77	947/3	947/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1154									106				
77	77	316	316	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1155									106				
77	77	949/3	949/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1156									106				
77	77	950/3	950/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1157													
77	77	314	314	0.0	1/4	1/4	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
77	77	314	314	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	1158													
77	77	943/3	943/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	1159													
77	77	944/3	944/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	1160													
77	77	315	315	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1161													
77	77	314	314	1.0	1/4	1/4	Chord	4/4	2	2	1/4		1/4	1	1162													
78	78	317	317	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	1163									107				
78	78	952/3	952/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	1164									107				
78	78	953/3	953/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	1165									107				
78	78	318	318	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	1166									107				
78	78	955/3	955/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	1167									107				
78	78	956/3	956/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1168													
78	78	319	319	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	1169									108				
78	78	958/3	958/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1170									108				
78	78	959/3	959/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1171									108				
78	78	320	320	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1172									108				
78	78	961/3	961/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1173									108				
78	78	962/3	962/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1174													
78	78	317	317	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
78	78	317	317	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	1175													
78	78	952/3	952/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	1176													
78	78	953/3	953/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	1177													
78	78	318	318	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	1178													
78	78	955/3	955/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	1179													
78	78	319	319	0.0	1/2	1/2	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
78	78	319	319	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	1180													
78	78	958/3	958/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	1181													
78	78	959/3	959/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	1182													
78	78	320	320	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	1183													
78	78	961/3	961/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	1184													
79	79	321	321	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	1185									109				
79	79	964/3	964/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	1186									109				
79	79	965/3	965/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	1187									109				
79	79	322	322	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	1188									109				
79	79	967/3	967/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	1189									109				
79	79	968/3	968/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1190									109				
79	79	323	323	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	1191									109				
79	79	970/3	970/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1192									109				
79	79	971/3	971/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1193									109				
79	79	324	324	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1194									109				
79	79	973/3	973/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1195									109				
79	79	974/3	974/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1196													
79	79	321	321	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
79	79	321	321	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>perdendo"										
79	79	321	321	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	1197													
79	79	964/3	964/3	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	1198													
79	79	965/3	965/3	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	1199													
79	79	322	322	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	1200													
79	79	967/3	967/3	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	1201													
79	79	968/3	968/3	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	1202													
79	79	323	323	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	1203													
79	79	970/3	970/3	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	1204													
79	79	971/3	971/3	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	1205													
79	79	324	324	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	1206													
79	79	973/3	973/3	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	1207													
80	80	325	325	0.0	0	0	StaffText	4/4	1	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/>ritenuto"										
80	80	325	325	0.0	0	0	Dynamic	4/4	1	1	0					pp												
80	80	325	325	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1208									110				
80	80	651/2	651/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1209									110				
80	80	326	326	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1210									110				
80	80	653/2	653/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1211									110				
80	80	327	327	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1212													
80	80	655/2	655/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1213		articStaccatoBelow							111				
80	80	328	328	0.6666666666666666	3/4	3/4	Chord	4/4	1	1	1/6		1/4	2/3	1214		articTenutoBelow							111				
80	80	986/3	986/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1215		articStaccatoAbove											
80	80	325	325	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
80	80	655/2	655/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1216													
81	81	329	329	0.0	0	0	StaffText	4/4	1	1	0							"<font size=""9.8903""/><font face=""Plantin MT Std""/> a piacere"										
81	81	659/2	659/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1217		articStaccatoBelow							112				
81	81	330	330	0.6666666666666666	1/4	1/4	Chord	4/4	1	1	1/6		1/4	2/3	1218		articTenutoBelow							112				
81	81	992/3	992/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1219		articStaccatoAbove											
81	81	663/2	663/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1220		articStaccatoBelow							113				
81	81	332	332	0.6666666666666666	3/4	3/4	Chord	4/4	1	1	1/6		1/4	2/3	1221		articTenutoBelow							113				
81	81	998/3	998/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1222		articStaccatoAbove											
81	81	329	329	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
81	81	329	329	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
81	81	659/2	659/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1223													
81	81	663/2	663/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1224													
82	82	667/2	667/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1225		articStaccatoBelow							114				
82	82	334	334	0.6666666666666666	1/4	1/4	Chord	4/4	1	1	1/6		1/4	2/3	1226		articTenutoBelow							114				
82	82	1004/3	1004/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1227		articStaccatoAbove											
82	82	671/2	671/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1228		articStaccatoBelow							115				
82	82	336	336	0.6666666666666666	3/4	3/4	Chord	4/4	1	1	1/6		1/4	2/3	1229		articTenutoBelow							115				
82	82	1010/3	1010/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1230		articStaccatoAbove											
82	82	333	333	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
82	82	333	333	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
82	82	667/2	667/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1231													
82	82	671/2	671/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1232													
83	83	675/2	675/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1233		articStaccatoBelow							116				
83	83	338	338	0.6666666666666666	1/4	1/4	Chord	4/4	1	1	1/6		1/4	2/3	1234		articTenutoBelow							116				
83	83	1016/3	1016/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1235		articStaccatoAbove											
83	83	679/2	679/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1236													
83	83	340	340	0.6666666666666666	3/4	3/4	Chord	4/4	1	1	1/6		1/4	2/3	1237		articTenutoBelow											
83	83	1022/3	1022/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1238													
83	83	337	337	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
83	83	337	337	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
83	83	675/2	675/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1239													
83	83	679/2	679/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1240													
84	84	683/2	683/2	0.0	1/8	1/8	Dynamic	4/4	1	1	0					ppp												
84	84	683/2	683/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1241													
84	84	683/2	683/2	0.0	1/8	1/8	StaffText	4/4	2	1	0							"<font size=""9.8903""/><font face=""Opus Text Std""/>P"										
84	84	683/2	683/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1242													
84	84	342	342	2.0	1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	1243		articTenutoBelow											
84	84	344	344	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1244													
