mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
333	332	0	#VI.V64	g	#VI		V64	V		64				M	1	0	2, 1, 5		1.0	2.0
333	332	1/8	.bVI43	g	#VI										1	0				
333	332	1/4	V43	g	#VI		V43	V		43				Mm7	1	0	2, -1, 1, 5		1.0	2.0
333	332	3/8	.bVI43	g	#VI										1	0				
334	333	0	V43	g	#VI		V43	V		43				Mm7	1	0	2, -1, 1, 5		1.0	2.0
334	333	1/8	.bVI43	g	#VI										1	0				
334	333	1/4	V43	g	#VI		V43	V		43				Mm7	1	0	2, -1, 1, 5		1.0	2.0
334	333	3/8	.bVI43	g	#VI										1	0				
335	334	0	V[I	g	#VI	V	I	I						M	1	0	0, 4, 1		0.0	0.0
336	335	1/4	I(+6)	g	#VI	V	I(+6)	I			+6			M	1	0	0, 4, 1	3	0.0	0.0
337	336	1/4	V7	g	#VI	V	V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
338	337	1/4	viio7	g	#VI	V	viio7	vii	o	7				o7	1	0	5, 2, -1, -4		5.0	5.0
339	338	1/4	vii%7	g	#VI	V	vii%7	vii	%	7				%7	1	0	5, 4, 11, 3		5.0	5.0
340	339	1/4	viio65/IV]	g	#VI	V	viio65/IV	vii	o	65		IV		o7	1	0	1, -2, -5, 4		4.0	1.0
341	340	0	I.ii6	g	I		ii6	ii		6				m	1	0	-1, 3, 2		2.0	-1.0
342	341	0	.Ger6	g	I										1	0				
343	342	1/4	viio7/V	g	I		viio7/V	vii	o	7		V		o7	1	0	6, 3, 0, -3		6.0	6.0
344	343	0	V[I	g	I	V	I	I						M	1	0	0, 4, 1		0.0	0.0
345	344	1/4	I(+6)	g	I	V	I(+6)	I			+6			M	1	0	0, 4, 1	3	0.0	0.0
346	345	1/4	V7	g	I	V	V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
347	346	1/4	viio7	g	I	V	viio7	vii	o	7				o7	1	0	5, 2, -1, -4		5.0	5.0
348	347	1/4	vii%7	g	I	V	vii%7	vii	%	7				%7	1	0	5, 4, 11, 3		5.0	5.0
349	348	0	#viio43/ii	g	I	V	#viio43/ii	#vii	o	43		ii		o7	1	0	1, -2, 7, 4		7.0	1.0
350	349	0	viio43/V	g	I	V	viio43/V	vii	o	43		V		o7	1	0	0, -3, 6, 3		6.0	0.0
351	350	0	viio7	g	I	V	viio7	vii	o	7				o7	1	0	5, 2, -1, -4		5.0	5.0
352	351	0	#viio43/ii	g	I	V	#viio43/ii	#vii	o	43		ii		o7	1	0	1, -2, 7, 4		7.0	1.0
353	352	0	viio65/V]	g	I	V	viio65/V	vii	o	65		V		o7	1	0	3, 0, -3, 6		6.0	3.0
354	353	0	.Ger6	g	I										1	0				
362	361	0	ii%2	g	I		ii%2	ii	%	2				%7	1	0	0, 2, 1, 8		2.0	0.0
370	369	0	V\\	g	I		V	V					\\	M	1	0	1, 5, 2		1.0	1.0
386	385	1/4	V6	g	I		V6	V		6				M	1	0	5, 2, 1		1.0	5.0
388	387	0	i	g	I		i	i						m	1	0	0, -3, 1		0.0	0.0
389	388	0	V65/ii	g	I		V65/ii	V		65		ii		Mm7	1	0	7, 4, 1, 3		3.0	7.0
390	389	0	V43	g	I		V43	V		43				Mm7	1	0	2, -1, 1, 5		1.0	2.0
392	391	1/4	V\\	g	I		V	V					\\	M	1	0	1, 5, 2		1.0	1.0
396	395	0	I[I	g	I	I	I	I						M	1	0	0, 4, 1		0.0	0.0
396	395	1/6	V	g	I	I	V	V						M	1	0	1, 5, 2		1.0	1.0
396	395	1/4	I	g	I	I	I	I						M	1	0	0, 4, 1		0.0	0.0
396	395	5/12	ii	g	I	I	ii	ii						m	1	0	2, -1, 3		2.0	2.0
397	396	0	I	g	I	I	I	I						M	1	0	0, 4, 1		0.0	0.0
397	396	1/4	IV	g	I	I	IV	IV						M	1	0	-1, 3, 0		-1.0	-1.0
397	396	5/12	iii64	g	I	I	iii64	iii		64				m	1	0	5, 4, 1		4.0	5.0
398	397	1/6	#iio64	g	I	I	#iio64	#ii	o	64				o	1	0	3, 9, 6		9.0	3.0
398	397	1/4	V7	g	I	I	V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
398	397	5/12	I	g	I	I	I	I						M	1	0	0, 4, 1		0.0	0.0
399	398	0	V	g	I	I	V	V						M	1	0	1, 5, 2		1.0	1.0
400	399	1/4	V7(9)	g	I	I	V7(9)	V		7	9			Mm7	1	0	1, 5, 2, -1	3	1.0	1.0
400	399	5/12	iii64	g	I	I	iii64	iii		64				m	1	0	5, 4, 1		4.0	5.0
401	400	0	V7/IV	g	I	I	V7/IV	V		7		IV		Mm7	1	0	0, 4, 1, -2		0.0	0.0
401	400	1/4	IV6	g	I	I	IV6	IV		6				M	1	0	3, 0, -1		-1.0	3.0
401	400	5/12	iio6]	g	I	I	iio6	ii	o	6				o	1	0	-1, -4, 2		2.0	-1.0
402	401	0	V(64)	g	I		V(64)	V			64			M	1	0	1, 0, 4		1.0	1.0
402	401	1/4	V(6)	g	I		V(6)	V			6			M	1	0	1, 5, 4		1.0	1.0
402	401	5/12	V7	g	I		V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
403	402	0	I	g	I		I	I						M	1	0	0, 4, 1		0.0	0.0
403	402	1/4	I6	g	I		I6	I		6				M	1	0	4, 1, 0		0.0	4.0
404	403	0	I64	g	I		I64	I		64				M	1	0	1, 0, 4		0.0	1.0
404	403	1/4	I[I	g	I	I	I	I						M	1	0	0, 4, 1		0.0	0.0
405	404	1/6	V	g	I	I	V	V						M	1	0	1, 5, 2		1.0	1.0
405	404	1/4	I	g	I	I	I	I						M	1	0	0, 4, 1		0.0	0.0
405	404	5/12	ii	g	I	I	ii	ii						m	1	0	2, -1, 3		2.0	2.0
406	405	0	I	g	I	I	I	I						M	1	0	0, 4, 1		0.0	0.0
406	405	1/4	IV	g	I	I	IV	IV						M	1	0	-1, 3, 0		-1.0	-1.0
406	405	5/12	iii64	g	I	I	iii64	iii		64				m	1	0	5, 4, 1		4.0	5.0
407	406	1/6	#iio64	g	I	I	#iio64	#ii	o	64				o	1	0	3, 9, 6		9.0	3.0
407	406	1/4	V7	g	I	I	V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
407	406	5/12	I	g	I	I	I	I						M	1	0	0, 4, 1		0.0	0.0
408	407	0	V]	g	I	I	V	V						M	1	0	1, 5, 2		1.0	1.0
408	407	1/6	V(+4)	g	I		V(+4)	V			+4			M	1	0	1, 5, 2	0	1.0	1.0
409	408	1/4	I[V7(9)	g	I	I	V7(9)	V		7	9			Mm7	1	0	1, 5, 2, -1	3	1.0	1.0
409	408	5/12	iii64	g	I	I	iii64	iii		64				m	1	0	5, 4, 1		4.0	5.0
410	409	0	V7/IV	g	I	I	V7/IV	V		7		IV		Mm7	1	0	0, 4, 1, -2		0.0	0.0
410	409	1/4	IV6	g	I	I	IV6	IV		6				M	1	0	3, 0, -1		-1.0	3.0
410	409	5/12	iio6]	g	I	I	iio6	ii	o	6				o	1	0	-1, -4, 2		2.0	-1.0
411	410	0	V(64)	g	I		V(64)	V			64			M	1	0	1, 0, 4		1.0	1.0
411	410	1/4	V(6)	g	I		V(6)	V			6			M	1	0	1, 5, 4		1.0	1.0
411	410	5/12	V7	g	I		V7	V		7				Mm7	1	0	1, 5, 2, -1		1.0	1.0
412	411	0	I	g	I		I	I						M	1	0	0, 4, 1		0.0	0.0
412	411	1/4	I64	g	I		I64	I		64				M	1	0	1, 0, 4		0.0	1.0
413	412	0	I\\	g	I		I	I					\\	M	1	0	0, 4, 1		0.0	0.0
413	412	5/12	IV.V	g	IV		V	V						M	1	0	1, 5, 2		1.0	1.0
414	413	1/6	vi7	g	IV		vi7	vi		7				mm7	1	0	3, 0, 4, 1		3.0	3.0
414	413	1/4	V6	g	IV		V6	V		6				M	1	0	5, 2, 1		1.0	5.0
414	413	5/12	I	g	IV		I	I						M	1	0	0, 4, 1		0.0	0.0
415	414	0	V43	g	IV		V43	V		43				Mm7	1	0	2, -1, 1, 5		1.0	2.0
415	414	1/6	V6	g	IV		V6	V		6				M	1	0	5, 2, 1		1.0	5.0
415	414	1/4	V	g	IV		V	V						M	1	0	1, 5, 2		1.0	1.0
415	414	5/12	V2	g	IV		V2	V		2				Mm7	1	0	-1, 1, 5, 2		1.0	-1.0
416	415	0	vi64	g	IV		vi64	vi		64				m	1	0	4, 3, 0		3.0	4.0
416	415	1/6	I6	g	IV		I6	I		6				M	1	0	4, 1, 0		0.0	4.0
416	415	1/4	I6(#4)	g	IV		I6(#4)	I		6	#4			M	1	0	4, 6, 0		0.0	4.0
416	415	5/12	I6	g	IV		I6	I		6				M	1	0	4, 1, 0		0.0	4.0
417	416	5/12	V	g	IV		V	V						M	1	0	1, 5, 2		1.0	1.0
418	417	1/6	vi7	g	IV		vi7	vi		7				mm7	1	0	3, 0, 4, 1		3.0	3.0
418	417	1/4	V6	g	IV		V6	V		6				M	1	0	5, 2, 1		1.0	5.0
418	417	5/12	I	g	IV		I	I						M	1	0	0, 4, 1		0.0	0.0
419	418	0	V43	g	IV		V43	V		43				Mm7	1	0	2, -1, 1, 5		1.0	2.0
419	418	1/6	V6	g	IV		V6	V		6				M	1	0	5, 2, 1		1.0	5.0
419	418	1/4	V	g	IV		V	V						M	1	0	1, 5, 2		1.0	1.0
419	418	5/12	V2	g	IV		V2	V		2				Mm7	1	0	-1, 1, 5, 2		1.0	-1.0
420	419	0	vi64	g	IV		vi64	vi		64				m	1	0	4, 3, 0		3.0	4.0
420	419	1/6	I6	g	IV		I6	I		6				M	1	0	4, 1, 0		0.0	4.0
420	419	1/4	I6(#4)	g	IV		I6(#4)	I		6	#4			M	1	0	4, 6, 0		0.0	4.0
420	419	5/12	I6\\	g	IV		I6	I		6			\\	M	1	0	4, 1, 0		0.0	4.0
421	420	5/12	ii.V	g	ii		V	V						M	1	1	1, 5, 2		1.0	1.0
422	421	1/6	viio/V	g	ii		viio/V	vii	o			V		o	1	1	6, 3, 0		6.0	6.0
422	421	1/4	#viio64	g	ii		#viio64	#vii	o	64				o	1	1	-1, 5, 2		5.0	-1.0
422	421	5/12	i6	g	ii		i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
423	422	0	iio	g	ii		iio	ii	o					o	1	1	2, -1, -4		2.0	2.0
423	422	1/6	V2/V	g	ii		V2/V	V		2		V		Mm7	1	1	0, 2, 6, 3		2.0	0.0
423	422	1/4	V6	g	ii		V6	V		6				M	1	1	5, 2, 1		1.0	5.0
423	422	5/12	V	g	ii		V	V						M	1	1	1, 5, 2		1.0	1.0
424	423	0	i(94)	g	ii		i(94)	i			94			m	1	1	0, -1, 1	2	0.0	0.0
424	423	1/6	V(#64)	g	ii		V(#64)	V			#64			M	1	1	1, 0, 2	4	1.0	1.0
424	423	1/4	V(64)	g	ii		V(64)	V			64			M	1	1	1, 0, -3		1.0	1.0
424	423	5/12	i[V	g	ii	i	V	V						M	1	1	1, 5, 2		1.0	1.0
425	424	0	i]	g	ii	i	i	i						m	1	1	0, -3, 1		0.0	0.0
425	424	1/4	V	g	ii		V	V						M	1	1	1, 5, 2		1.0	1.0
426	425	1/6	viio/V	g	ii		viio/V	vii	o			V		o	1	1	6, 3, 0		6.0	6.0
426	425	1/4	#viio64	g	ii		#viio64	#vii	o	64				o	1	1	-1, 5, 2		5.0	-1.0
426	425	5/12	i6	g	ii		i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
427	426	0	iio	g	ii		iio	ii	o					o	1	1	2, -1, -4		2.0	2.0
427	426	1/6	V2/V	g	ii		V2/V	V		2		V		Mm7	1	1	0, 2, 6, 3		2.0	0.0
427	426	1/4	V6	g	ii		V6	V		6				M	1	1	5, 2, 1		1.0	5.0
427	426	5/12	V	g	ii		V	V						M	1	1	1, 5, 2		1.0	1.0
428	427	0	i(94)	g	ii		i(94)	i			94			m	1	1	0, -1, 1	2	0.0	0.0
428	427	1/6	V(#64)	g	ii		V(#64)	V			#64			M	1	1	1, 0, 2	4	1.0	1.0
428	427	1/4	V(64)	g	ii		V(64)	V			64			M	1	1	1, 0, -3		1.0	1.0
428	427	5/12	i[V	g	ii	i	V	V						M	1	1	1, 5, 2		1.0	1.0
429	428	0	i]	g	ii	i	i	i						m	1	1	0, -3, 1		0.0	0.0
429	428	1/4	V	g	ii		V	V						M	1	1	1, 5, 2		1.0	1.0
430	429	0	i6	g	ii		i6	i		6				m	1	1	-3, 1, 0		0.0	-3.0
431	430	0	I.iio6(2)	g	I		iio6(2)	ii	o	6	2			o	1	0	-1, -4, 4		2.0	-1.0
431	430	1/4	iio6	g	I		iio6	ii	o	6				o	1	0	-1, -4, 2		2.0	-1.0
432	431	0	I64	g	I		I64	I		64				M	1	0	1, 0, 4		0.0	1.0
433	432	0	I64(2)	g	I		I64(2)	I		64	2			M	1	0	1, 2, 4		0.0	1.0
433	432	1/4	I64	g	I		I64	I		64				M	1	0	1, 0, 4		0.0	1.0
434	433	0	#viio7/vi	g	I		#viio7/vi	#vii	o	7		vi		o7	1	0	8, 5, 2, -1		8.0	8.0
435	434	0	#viio7(#2)/vi	g	I		#viio7(#2)/vi	#vii	o	7	#2	vi		o7	1	0	8, 10, 2, -1		8.0	8.0
435	434	1/4	#viio7/vi	g	I		#viio7/vi	#vii	o	7		vi		o7	1	0	8, 5, 2, -1		8.0	8.0
436	435	0	vi	g	I		vi	vi						m	1	0	3, 0, 4		3.0	3.0
436	435	1/4	viio65(6)/V	g	I		viio65(6)/V	vii	o	65	6	V		o7	1	0	3, 2, -3, 6		6.0	3.0
437	436	1/4	viio65/V	g	I		viio65/V	vii	o	65		V		o7	1	0	3, 0, -3, 6		6.0	3.0
438	437	0	.bIII64	g	I										1	0				
439	438	0	.bIII64(4)	g	I										1	0				
439	438	1/4	.bIII64	g	I										1	0				
440	439	0	viio7	g	I		viio7	vii	o	7				o7	1	0	5, 2, -1, -4		5.0	5.0
441	440	0	viio7(6)	g	I		viio7(6)	vii	o	7	6			o7	1	0	5, 2, 1, -4		5.0	5.0
441	440	1/4	viio7	g	I		viio7	vii	o	7				o7	1	0	5, 2, -1, -4		5.0	5.0
442	441	0	I	g	I		I	I						M	1	0	0, 4, 1		0.0	0.0
443	442	0	i	g	I		i	i						m	1	0	0, -3, 1		0.0	0.0
444	443	0	iio6	g	I		iio6	ii	o	6				o	1	0	-1, -4, 2		2.0	-1.0
445	444	0	.bII6\\	g	I										1	0				
448	447	0	viio43	g	I		viio43	vii	o	43				o7	1	0	-1, -4, 5, 2		5.0	-1.0
448	447	1/4	V	g	I		V	V						M	1	0	1, 5, 2		1.0	1.0
449	448	0	I	g	I		I	I						M	1	0	0, 4, 1		0.0	0.0
450	449	0	V(6)	g	I		V(6)	V			6			M	1	0	1, 5, 4		1.0	1.0
451	450	0	I	g	I		I	I						M	1	0	0, 4, 1		0.0	0.0
452	451	0	V(6)	g	I		V(6)	V			6			M	1	0	1, 5, 4		1.0	1.0
453	452	0	I	g	I		I	I						M	1	0	0, 4, 1		0.0	0.0
453	452	1/4	V7(9)	g	I		V7(9)	V		7	9			Mm7	1	0	1, 5, 2, -1	3	1.0	1.0
454	453	0	I	g	I		I	I						M	1	0	0, 4, 1		0.0	0.0
454	453	1/4	V7(9)	g	I		V7(9)	V		7	9			Mm7	1	0	1, 5, 2, -1	3	1.0	1.0
455	454	0	I	g	I		I	I						M	1	0	0, 4, 1		0.0	0.0
455	454	1/4	III	g	I		III	III						M	1	0	4, 8, 5		4.0	4.0
456	455	0	VI	g	I		VI	VI						M	1	0	3, 7, 4		3.0	3.0
456	455	1/4	I	g	I		I	I						M	1	0	0, 4, 1		0.0	0.0
457	456	0	IV	g	I		IV	IV						M	1	0	-1, 3, 0		-1.0	-1.0
457	456	1/4	.bVI	g	I										1	0				
458	457	0	.bII	g	I										1	0				
458	457	1/4	V	g	I		V	V						M	1	0	1, 5, 2		1.0	1.0
459	458	0	I	g	I		I	I						M	1	0	0, 4, 1		0.0	0.0
459	458	1/4	III	g	I		III	III						M	1	0	4, 8, 5		4.0	4.0
460	459	0	VI	g	I		VI	VI						M	1	0	3, 7, 4		3.0	3.0
460	459	1/4	I	g	I		I	I						M	1	0	0, 4, 1		0.0	0.0
461	460	0	IV	g	I		IV	IV						M	1	0	-1, 3, 0		-1.0	-1.0
461	460	1/4	.bVI	g	I										1	0				
462	461	0	.bII	g	I										1	0				
462	461	1/4	V	g	I		V	V						M	1	0	1, 5, 2		1.0	1.0
463	462	0	I	g	I		I	I						M	1	0	0, 4, 1		0.0	0.0
463	462	1/4	III	g	I		III	III						M	1	0	4, 8, 5		4.0	4.0
464	463	0	VI	g	I		VI	VI						M	1	0	3, 7, 4		3.0	3.0
464	463	1/4	I	g	I		I	I						M	1	0	0, 4, 1		0.0	0.0
465	464	0	IV	g	I		IV	IV						M	1	0	-1, 3, 0		-1.0	-1.0
466	465	0	.bVI	g	I										1	0				
467	466	0	.bII	g	I										1	0				
468	467	0	V	g	I		V	V						M	1	0	1, 5, 2		1.0	1.0
469	468	0	I	g	I		I	I						M	1	0	0, 4, 1		0.0	0.0
469	468	1/4	I6	g	I		I6	I		6				M	1	0	4, 1, 0		0.0	4.0
470	469	0	I64	g	I		I64	I		64				M	1	0	1, 0, 4		0.0	1.0
470	469	1/4	I	g	I		I	I						M	1	0	0, 4, 1		0.0	0.0
471	470	0	I6	g	I		I6	I		6				M	1	0	4, 1, 0		0.0	4.0
471	470	1/4	I64	g	I		I64	I		64				M	1	0	1, 0, 4		0.0	1.0
472	471	0	I	g	I		I	I						M	1	0	0, 4, 1		0.0	0.0
472	471	1/4	I64	g	I		I64	I		64				M	1	0	1, 0, 4		0.0	1.0
473	472	0	I6	g	I		I6	I		6				M	1	0	4, 1, 0		0.0	4.0
473	472	1/4	I	g	I		I	I						M	1	0	0, 4, 1		0.0	0.0
474	473	0	I64	g	I		I64	I		64				M	1	0	1, 0, 4		0.0	1.0
474	473	1/4	I6	g	I		I6	I		6				M	1	0	4, 1, 0		0.0	4.0
475	474	0	I	g	I		I	I						M	1	0	0, 4, 1		0.0	0.0
476	475	0	iv	g	I		iv	iv						m	1	0	-1, -4, 0		-1.0	-1.0
477	476	0	I\\	g	I		I	I					\\	M	1	0	0, 4, 1		0.0	0.0
