mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	pedalend	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
216	212	3531/4	0.5	7/8	7/8	4/4	2	1	Ger6		e	I		Ger6	Ger	vii	o	65	b3	V				Ger	1	0	-4, 0, -3, 6		6	-4
217	213	3533/4	0.5	0	0	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
217	213	3535/4	0.5	1/8	1/8	4/4	2	1	V2/IV		e	I		V2/IV		V		2		IV				Mm7	1	0	-2, 0, 4, 1		0	-2
217	213	3537/4	0.5	1/4	1/4	4/4	2	1	Ger6(2)		e	I		Ger6(2)	Ger	vii	o	65	b32	V				Ger	1	0	-4, 0, -3, 1		6	-4
217	213	3539/4	0.5	3/8	3/8	4/4	2	1	Ger6		e	I		Ger6	Ger	vii	o	65	b3	V				Ger	1	0	-4, 0, -3, 6		6	-4
217	213	3541/4	0.5	1/2	1/2	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
217	213	3543/4	0.5	5/8	5/8	4/4	2	1	V2		e	I		V2		V		2						Mm7	1	0	-1, 1, 5, 2		1	-1
217	213	3545/4	0.5	3/4	3/4	4/4	2	1	Ger6(2)		e	I		Ger6(2)	Ger	vii	o	65	b32	V				Ger	1	0	-4, 0, -3, 1		6	-4
217	213	3547/4	0.5	7/8	7/8	4/4	2	1	Ger6		e	I		Ger6	Ger	vii	o	65	b3	V				Ger	1	0	-4, 0, -3, 6		6	-4
218	214	3549/4	3.75	0	0	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
219	214	891	0.25	0	15/16	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
220	215	3565/4	0.5	0	0	4/4	2	1	bII(7)		e	I		bII(7)		bII			7					M	1	0	-5, -1, -4	0	-5	-5
220	215	3567/4	1.0	1/8	1/8	4/4	2	1	bII(6)		e	I		bII(6)		bII			6					M	1	0	-5, -1, 5		-5	-5
220	215	3571/4	2.5	3/8	3/8	4/4	2	1	bII		e	I		bII		bII								M	1	0	-5, -1, -4		-5	-5
221	216	3581/4	1.0	0	0	4/4	2	1	I(b6)		e	I		I(b6)		I			b6					M	1	0	0, 4, -4		0	0
221	216	3585/4	3.0	1/4	1/4	4/4	2	1	I		e	I		I		I								M	1	0	0, 4, 1		0	0
